Wall time,Step,Value
1751789349.3617752,1021952,-86.20487213134766
1751789352.5918763,1024000,-86.88640594482422
1751789356.082645,1026048,-86.35782623291016
1751789359.9767349,1028096,-86.33602142333984
1751789365.8012042,1030144,-86.15240478515625
1751789369.1601229,1032192,-86.81037902832031
1751789373.0889375,1034240,-87.4251480102539
1751789376.6065228,1036288,-87.40970611572266
1751789380.3007073,1038336,-87.92405700683594
1751789384.3600392,1040384,-87.8126449584961
1751789388.3615582,1042432,-88.87156677246094
1751789391.4621122,1044480,-89.47642517089844
1751789394.6566439,1046528,-89.95958709716797
1751789399.9928968,1048576,-90.01319885253906
1751789403.0977743,1050624,-90.82037353515625
1751789406.3730004,1052672,-91.00227355957031
1751789410.1426132,1054720,-91.61064147949219
1751789413.5750117,1056768,-91.8421859741211
1751789417.1186056,1058816,-92.25206756591797
1751789420.4424262,1060864,-91.95452117919922
1751789423.9372928,1062912,-91.79452514648438
1751789427.473492,1064960,-91.53678894042969
1751789430.7916167,1067008,-92.6301040649414
1751789436.3896894,1069056,-92.82026672363281
1751789441.8939288,1071104,-92.5864028930664
1751789445.3507075,1073152,-92.95174407958984
1751789448.7002869,1075200,-92.60244750976562
1751789452.904064,1077248,-92.12886047363281
1751789457.04366,1079296,-91.95755767822266
1751789460.8419316,1081344,-91.8666000366211
1751789464.7761557,1083392,-92.15884399414062
1751789470.9030464,1085440,-91.71245574951172
1751789474.2381258,1087488,-91.97248077392578
1751789478.0217967,1089536,-91.31446075439453
1751789481.5879273,1091584,-91.18778228759766
1751789485.565117,1093632,-90.9074935913086
1751789489.6901374,1095680,-90.20075988769531
1751789493.133052,1097728,-89.0626220703125
1751789496.5970216,1099776,-88.97467803955078
1751789502.3423448,1101824,-88.9613265991211
1751789506.5963326,1103872,-88.90876007080078
1751789510.1290247,1105920,-89.07805633544922
1751789513.7009819,1107968,-88.68643951416016
1751789518.181085,1110016,-88.50357055664062
1751789521.8756263,1112064,-88.47566986083984
1751789525.1693442,1114112,-88.21695709228516
1751789528.5200548,1116160,-87.8710708618164
1751789531.7984433,1118208,-87.45775604248047
1751789537.3792803,1120256,-87.61871337890625
1751789540.927547,1122304,-87.15577697753906
1751789544.4250808,1124352,-87.02466583251953
1751789547.8095,1126400,-87.61917877197266
1751789551.0184653,1128448,-87.22850036621094
1751789554.4139988,1130496,-86.97566986083984
1751789557.6649384,1132544,-86.08722686767578
1751789560.8824503,1134592,-85.08039855957031
1751789564.0814068,1136640,-84.9493637084961
1751789567.3439362,1138688,-84.05804443359375
1751789570.5512795,1140736,-83.77957153320312
1751789574.0174983,1142784,-82.71221923828125
1751789577.4937577,1144832,-82.29933166503906
1751789580.918266,1146880,-81.3102798461914
1751789587.4208353,1148928,-81.23832702636719
1751789590.791102,1150976,-79.85322570800781
1751789594.38098,1153024,-79.63211822509766
1751789598.1822824,1155072,-79.30091857910156
1751789602.1856673,1157120,-78.35338592529297
1751789605.8696387,1159168,-78.02118682861328
1751789609.464865,1161216,-78.29210662841797
1751789613.6882474,1163264,-78.2591323852539
1751789617.3064413,1165312,-78.06876373291016
1751789623.874108,1167360,-77.3431167602539
1751789628.3071866,1169408,-77.3061752319336
1751789632.7449667,1171456,-77.33072662353516
1751789637.221349,1173504,-76.69972229003906
1751789641.4401624,1175552,-76.6098861694336
1751789646.2948983,1177600,-76.74890899658203
1751789651.1968553,1179648,-77.51781463623047
1751789657.3983722,1181696,-78.39187622070312
1751789663.3200665,1183744,-79.55589294433594
1751789667.8713233,1185792,-80.5760498046875
1751789672.228707,1187840,-79.7481918334961
1751789676.3249116,1189888,-81.08154296875
1751789680.45502,1191936,-81.91230773925781
1751789685.0067933,1193984,-81.57120513916016
1751789691.1524668,1196032,-83.34274291992188
1751789695.1392164,1198080,-83.72535705566406
1751789698.6303287,1200128,-83.26223754882812
1751789702.021369,1202176,-85.09178924560547
1751789705.942911,1204224,-84.80494689941406
1751789709.5923355,1206272,-84.38172149658203
1751789713.395671,1208320,-84.86288452148438
1751789716.7835085,1210368,-86.0634994506836
1751789720.501544,1212416,-86.01777648925781
1751789726.9203112,1214464,-86.69977569580078
1751789732.051167,1216512,-87.26294708251953
1751789736.2892828,1218560,-87.91641235351562
1751789740.5010211,1220608,-87.50908660888672
1751789745.347421,1222656,-87.07479858398438
1751789750.1993036,1224704,-86.65916442871094
1751789755.6430075,1226752,-87.2159194946289
1751789761.717365,1228800,-87.38752746582031
1751789765.2153575,1230848,-88.31251525878906
1751789768.785068,1232896,-88.88705444335938
1751789772.1667116,1234944,-88.95032501220703
1751789775.5311658,1236992,-89.31024169921875
1751789778.861106,1239040,-89.7437515258789
1751789782.3523102,1241088,-90.3876724243164
1751789785.8507981,1243136,-89.67683410644531
1751789789.6732533,1245184,-90.53645324707031
1751789795.2640789,1247232,-90.6496810913086
1751789798.696814,1249280,-90.54230499267578
1751789802.02497,1251328,-91.04327392578125
1751789805.7096,1253376,-91.20022583007812
1751789809.115701,1255424,-91.20687103271484
1751789812.4850824,1257472,-91.58030700683594
1751789816.1607518,1259520,-91.67607116699219
1751789819.715935,1261568,-92.20289611816406
1751789824.1718235,1263616,-92.48865509033203
1751789830.5613744,1265664,-92.55973052978516
1751789834.3448,1267712,-92.85358428955078
1751789839.4649081,1269760,-92.31602478027344
1751789843.1886299,1271808,-92.44156646728516
1751789846.8019514,1273856,-93.16061401367188
1751789850.263861,1275904,-93.6910171508789
1751789853.9261577,1277952,-93.51007080078125
1751789857.7928073,1280000,-93.64151000976562
1751789864.4046922,1282048,-91.44733428955078
1751789867.9257724,1284096,-91.26703643798828
